_id,forId,rendimiento,costo,emplatado,autor,revisor,nota1,nota2,nota3,nota4,nota5,nota6,nota7,nota8,nota9,nota10,actualizacion,proces1,proces2,proces3,proces4,proces5,proces6,proces7,proces8,proces9,proces10,proces11,proces12,proces13,proces14,proces15,proces16,proces17,proces18,proces19,proces20,item1_Id,item1_Cuantity_Units,item2_Id,item2_Cuantity_Units,item3_Id,item3_Cuantity_Units,item4_Id,item4_Cuantity_Units,item5_Id,item5_Cuantity_Units,item6_Id,item6_Cuantity_Units,item7_Id,item7_Cuantity_Units,item8_Id,item8_Cuantity_Units,item9_Id,item9_Cuantity_Units,item10_Id,item10_Cuantity_Units,item11_Id,item11_Cuantity_Units,item12_Id,item12_Cuantity_Units,item13_Id,item13_Cuantity_Units,item14_Id,item14_Cuantity_Units,item15_Id,item15_Cuantity_Units,item16_Id,item16_Cuantity_Units,item17_Id,item17_Cuantity_Units,item18_Id,item18_Cuantity_Units,item19_Id,item19_Cuantity_Units,item20_Id,item20_Cuantity_Units,item21_Id,item21_Cuantity_Units,item22_Id,item22_Cuantity_Units,item23_Id,item23_Cuantity_Units,item24_Id,item24_Cuantity_Units,item25_Id,item25_Cuantity_Units,item26_Id,item26_Cuantity_Units,item27_Id,item27_Cuantity_Units,item28_Id,item28_Cuantity_Units,item29_Id,item29_Cuantity_Units,item30_Id,item30_Cuantity_Units,producto_interno1_Id,producto_interno1_Cuantity_Units,producto_interno2_Id,producto_interno2_Cuantity_Units,producto_interno3_Id,producto_interno3_Cuantity_Units,producto_interno4_Id,producto_interno4_Cuantity_Units,producto_interno5_Id,producto_interno5_Cuantity_Units,producto_interno6_Id,producto_interno6_Cuantity_Units,producto_interno7_Id,producto_interno7_Cuantity_Units,producto_interno8_Id,producto_interno8_Cuantity_Units,producto_interno9_Id,producto_interno9_Cuantity_Units,producto_interno10_Id,producto_interno10_Cuantity_Units,producto_interno11_Id,producto_interno11_Cuantity_Units,producto_interno12_Id,producto_interno12_Cuantity_Units,producto_interno13_Id,producto_interno13_Cuantity_Units,producto_interno14_Id,producto_interno14_Cuantity_Units,producto_interno15_Id,producto_interno15_Cuantity_Units,producto_interno16_Id,producto_interno16_Cuantity_Units,producto_interno17_Id,producto_interno17_Cuantity_Units,producto_interno18_Id,producto_interno18_Cuantity_Units,producto_interno19_Id,producto_interno19_Cuantity_Units,producto_interno20_Id,producto_interno20_Cuantity_Units,legacyName,ProcessTime
d02165be-e1c5-4d16-9628-673948dc0e07,0c6a6571-1cf1-4e35-98d2-18fa20b74ee9,"{""porcion"":""1"",""cantidad"":""220"",""unidades"":""ml""}","{""vIB"":9674,""pIB"":0.53,""vCMP"":5209,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":16073,""costoTiempo"":0}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-02-26,,,,,,,,,,,,,,,,,,,,,6c6662cd-9cb4-4a15-ba0e-e34d40f37b20,"{""metric"":{""cuantity"":""75"",""units"":""gr""}}",d519abaa-ff80-407e-9a7c-56c2e6127016,"{""metric"":{""cuantity"":""0.5"",""units"":""un""}}",80b4dbbf-281d-4c78-a54b-b520055c4eb0,"{""metric"":{""cuantity"":""200"",""units"":""NaN""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tinto de Verano,
d104fd94-0540-466b-8d1d-b19cce69fc43,0560a532-e3a7-4c46-aed0-efbca05e413f,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":7638,""pIB"":0.53,""vCMP"":4113,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":12691}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-16,,,,,,,,,,,,,,,,,,,,,a5690e68-dc0a-433e-b089-4b0528e02dcb,"{""metric"":{""cuantity"":""110"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adición Pollo,
d116d943-ec72-4561-a6cf-d79fbd918832,d602b111-812d-4fdc-9fca-ee163aed8e61,"{""porcion"":1,""cantidad"":200,""unidades"":""ml""}","{""vIB"":2645,""pIB"":0.37,""vCMP"":1270,""pCMPInicial"":0.22,""pCMPReal"":0.2,""PPVii"":6233,""costoTiempo"":1856.7000000000003}",Taza amarilla o azul con plato.,Gustavo,Alejandro,Limpiar bien el método y no dejarlo húmedo antes de guardarlo.,Usar una molienda fina o media-fina.,,,,,,,,,2025-10-02,"Poner el filtro de papel en la tapa negra con agujeros, luego ajustarla en el receptor.","Colocar el conjunto sobre la taza deseada, purgar la taza con agua caliente, luego descartar dicha agua.",Verter el café y hacer pre-infusión con el doble del peso en agua. Esperar 30-40 segundos.,,,,,,,,,,,,,,,,,,789b3603-5bac-4a97-9afa-9a57a4cf42ff,"{""metric"":{""cuantity"":16,""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aeropress,6
d12f9886-5f4f-4da8-ba4c-675c1dc41192,d52dd990-3498-43e6-bf8e-3fbce01d65df,"{""porcion"":1,""cantidad"":380,""unidades"":""ml""}","{""vIB"":5620,""pIB"":0.49,""vCMP"":3747,""pCMPInicial"":0.4,""pCMPReal"":0.37,""PPVii"":10116,""costoTiempo"":0}",Vaso de vidrio alto octogonal.,NaN,NaN,"La soda michelada puede prepararse exprimiendo 1 limón, michelando el borde con sal y luego agregando hielo, soda y una rodaja de limón fresco.",,,,,,,,,,2025-01-24,Agregar 10 g de saborizante de frutos rojos en el fondo del vaso.,"Con una cuchara, esparcir el saborizante por las paredes internas del vaso.",Verter hielo hasta el tope del vaso.,"Verter la cantidad de soda indicada, asegurando que no se rebase el vaso.",Agregar los 20 g restantes del saborizante de frutos rojos.,Untar el borde del vaso con mermelada de frutos rojos y micelar con azúcar.,,,,,,,,,,,,,,,d519abaa-ff80-407e-9a7c-56c2e6127016,"{""metric"":{""cuantity"":""1"",""units"":""ml""}}",503f05fa-fc9b-4618-9824-b0c4b7cf65ef,"{""metric"":{""cuantity"":180,""units"":""g""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69d72ca2-6ed2-4cb9-9323-4a8cce85e275,"{""metric"":{""cuantity"":""35"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soda frutos rojos,
d33bb9fd-eccb-41bd-bcde-c1c6a3ea5c5a,59af62cd-9011-4c1c-b4bd-a966c1a584ba,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":17176,""pIB"":0.57,""vCMP"":7361,""pCMPInicial"":0.3,""pCMPReal"":0.28,""PPVii"":26500}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-16,,,,,,,,,,,,,,,,,,,,,7f2b2f81-9253-40c8-b951-cf171132d16f,"{""metric"":{""cuantity"":""1"",""units"":""un""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Croisant Jamon y Queso,
d81b4d8f-3a4a-46e1-9596-d23af70cac65,42ae275f-db4d-47fd-a939-c2a5ee48071c,"{""porcion"":""1"",""cantidad"":""150"",""unidades"":""ml""}","{""vIB"":1835,""pIB"":0.41,""vCMP"":1835,""pCMPInicial"":0.5,""pCMPReal"":0.46,""PPVii"":3964}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-16,,,,,,,,,,,,,,,,,,,,,,,7b9e1e0b-d5d4-4853-8142-44b520be00c2,"{""metric"":{""cuantity"":""50"",""units"":""ml""}}",503f05fa-fc9b-4618-9824-b0c4b7cf65ef,"{""metric"":{""cuantity"":""200"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2902683e-275f-4f09-9a1d-b41c70a03f66,"{""metric"":{""cuantity"":""150"",""units"":""ml""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cold brew leche,
dec87572-de1f-431c-a001-9fd6f5334d38,eca8f0f2-dfab-4702-a642-195df99ebb36,"{""porcion"":1,""cantidad"":380,""unidades"":""ml""}",,Vaso de vidrio alto liso.,NaN,NaN,"Es importante retirar el scoby, ya que puede no ser agradable para algunos clientes. Se puede preguntar al cliente si desea conservarlo.",,,,,,,,,,2024-08-24,Filtrar el scoby de la kombucha usando un colador de malla pequeño.,Llenar el vaso liso con hielo.,Servir la kombucha filtrada en el vaso.,,,,,,,,,,,,,,,,,,,"{""metric"":{""cuantity"":170,""units"":""ml""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Kombucha per te""}",503f05fa-fc9b-4618-9824-b0c4b7cf65ef,"{""metric"":{""cuantity"":180,""units"":""g""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Hielo""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kombucha per té,
df879ac8-8d81-4381-8194-438d3b20062b,cb4cba82-764f-4b71-8d19-33fd93453ec2,"{""porcion"":120,""cantidad"":1,""unidades"":""porción""}","{""vIB"":9100,""pIB"":0.53,""vCMP"":4900,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":15120,""costoTiempo"":0}","[{""orden"":0,""proceso"":""Decorar con cilantro macho y servir la cacerola sobre un plato hondo con el brioche caliente al lado.""}]",Alejandro,Melisa,Asegurarse de que las claras estén bien cocidas sin sobrecocinar las yemas.,El brioche debe estar caliente y crujiente para acompañar bien los huevos.,,,,,,,,,2025-08-11,Precalentar una cacerola pequeña con un cubo de mantequilla.,"Sin romper las yemas, verter los 2 huevos sobre la sartén precalentada, agregar 100 gr de shakshuka, tapar la cacerola y cocinar a fuego medio hasta que la clara esté totalmente cocida.",Calentar el brioche en el horno.,,,,,,,,,,,,,,,,,,1d70ef99-118d-4e6b-86f6-d11ca096be9d,"{""metric"":{""cuantity"":1,""units"":""und""}}",0a21d35a-695a-4be0-9afd-17354327fb27,"{""metric"":{""cuantity"":1,""units"":""und""}}",e885259a-746a-41b0-8354-5b72f9a837b5,"{""metric"":{""cuantity"":""2"",""units"":""un""}}",6ea51224-266d-4bde-b882-5c0b2b095b7f,"{""metric"":{""cuantity"":1,""units"":""NaN""}}",746d4f86-bde8-46a7-a582-e6dc4d4b38e4,"{""metric"":{""cuantity"":""20"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef6050a1-be9e-418f-ab14-93cf1b69f896,"{""metric"":{""cuantity"":""100"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Huevos shakshukas,
e52d2c8e-11a4-4199-a80b-bb001cb6f0d3,efb643b8-35be-4835-bd85-7964a5379352,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":null,""pIB"":null,""vCMP"":2987,""pCMPInicial"":0.4,""pCMPReal"":0.37,""PPVii"":8065,""costoTiempo"":null}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a182d9bd-ea65-45fa-b3bb-28ba2060187c,"{""metric"":{""cuantity"":""0.083"",""units"":""un""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Torta de zanahoria,
e6de498f-261e-4e99-a751-48c3241db1a1,84f16c49-618e-489c-900b-83eceb90006d,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":null,""pIB"":null,""vCMP"":0,""pCMPInicial"":0.35,""pCMPReal"":null,""PPVii"":0,""costoTiempo"":null}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-26,,,,,,,,,,,,,,,,,,,,,fe275320-de63-4fd7-9199-5e4ad19332a3,"{""metric"":{""cuantity"":""1"",""units"":""un""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coca Cola 400 ml,
e93c1a5e-d771-4d1b-b48c-38df99aebb2f,d2873d9f-d193-49bb-b641-43ce98027d4f,"{""porcion"":1,""cantidad"":380,""unidades"":""ml""}",,Vaso de vidrio alto octogonal.,NaN,NaN,"Si hay mezcla prehecha de jengibre, preguntar si está disponible antes de usarla.",,,,,,,,,,2024-08-24,"Agregar panela, zumo de naranja, zumo de limón y agua caliente a la licuadora.",Licuar durante 3 minutos a velocidad baja.,Llenar el vaso con hielo hasta el tope.,Verter la mezcla y agregar 30 ml de jarabe de Jengibre.,Decorar con jengibre rallado y cítricos deshidratados.,,,,,,,,,,,,,,,,ba9fb4d5-99bf-4911-b9dc-ad7c7576c8f7,"{""metric"":{""cuantity"":30,""units"":""g""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Panela Pulverizada""}",,,,"{""metric"":{""cuantity"":10,""units"":""ml""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Jugo de Limon""}",,"{""metric"":{""cuantity"":20,""units"":""ml""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Jugo de naranja""}",503f05fa-fc9b-4618-9824-b0c4b7cf65ef,"{""metric"":{""cuantity"":180,""units"":""g""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Hielo""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guandolo jengibre,
ea57e97f-cd6e-48bd-996d-d60aaf0522e4,f4878bdf-2cf3-4b07-ac88-f2ee782d88bb,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":9562,""pIB"":0.53,""vCMP"":5149,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":15888}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-16,,,,,,,,,,,,,,,,,,,,,e885259a-746a-41b0-8354-5b72f9a837b5,"{""metric"":{""cuantity"":""2"",""units"":""un""}}",746d4f86-bde8-46a7-a582-e6dc4d4b38e4,"{""metric"":{""cuantity"":""10"",""units"":""gr""}}",0a21d35a-695a-4be0-9afd-17354327fb27,"{""metric"":{""cuantity"":""1"",""units"":""gr""}}",d4b37f34-7d6c-40c2-8313-9612d5603d8a,"{""metric"":{""cuantity"":""20"",""units"":""un""}}",1d70ef99-118d-4e6b-86f6-d11ca096be9d,"{""metric"":{""cuantity"":""25"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desayuno americano,
ecb4e931-2153-4612-8025-267d7ff89ed6,,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}",,,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pollo al Curry Camasala,
f5e91b9e-3b8f-444e-9b26-8d39dc608e3c,f8ff1f7d-29bd-4ec5-98e1-2f131988fa7f,"{""porcion"":1,""cantidad"":190,""unidades"":""ml""}","{""vIB"":5610,""pIB"":0.49,""vCMP"":3740,""pCMPInicial"":0.4,""pCMPReal"":0.37,""PPVii"":10098}",Taza alta beige.,Alejandro,Melisa,"Antes de agregar el café, el portafiltros debe estar limpio y seco.","Al tampear, adoptar una postura óptima con la muñeca recta y el codo formando 90 grados.",,,,,,,,,2025-01-16,Extraer el espresso doble en la taza alta beige.,Verter 20 ml de jarabe de chai en el espresso y mezclar hasta obtener una base homogénea.,"Añadir una pizca de canela sobre la mezcla, revolver para integrarla.",Texturizar 140 ml de leche y verter sobre la mezcla.,"Verter manteniendo muy homogénea la leche y el café, arte latte opcional, pero por la textura del latte el más posible.",,,,,,,,,,,,,,,,789b3603-5bac-4a97-9afa-9a57a4cf42ff,"{""metric"":{""cuantity"":16,""units"":""gr""}}",7b9e1e0b-d5d4-4853-8142-44b520be00c2,"{""metric"":{""cuantity"":140,""units"":""ml""}}",7b9e1e0b-d5d4-4853-8142-44b520be00c2,"{""metric"":{""cuantity"":140,""units"":""ml""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Leche entera""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46e95ffc-ab5f-4b19-aa20-54b5eaa06182,"{""metric"":{""cuantity"":20,""units"":""ml""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""SIROPE DE CHAI""}",46e95ffc-ab5f-4b19-aa20-54b5eaa06182,"{""metric"":{""cuantity"":20,""units"":""ml""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chai-chino,
f6b22292-c67e-4876-b098-64d7aaf12f9c,28bd5c5d-f134-456c-8bef-56c00407ca0a,"{""porcion"":""1"",""cantidad"":""190"",""unidades"":""ml""}","{""vIB"":2064,""pIB"":0.53,""vCMP"":1111,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":3429,""costoTiempo"":0}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-20,Preparar un espresso sencillo y verter en la taza pequeña de color amarillo o azul.,"Llenar la taza con agua caliente, hasta arriba sin llegar hasta el tope, dejar 1 cm.",,,,,,,,,,,,,,,,,,,789b3603-5bac-4a97-9afa-9a57a4cf42ff,"{""metric"":{""cuantity"":""14"",""units"":""gr""}}",2c8c89ed-3f0d-4a1d-a6a4-36c1f2c3fc3d,"{""metric"":{""cuantity"":""0.05"",""units"":""li""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tinto,
fa7716d0-f911-43d2-af39-2c98e1c77a77,3a8d5b74-d98d-4c9d-a5a0-616c1fef370b,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":2509,""pIB"":0.53,""vCMP"":1351,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":4168,""costoTiempo"":0}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-09-11,"Precalentar el método vertiendo agua caliente dentro de la prensa, y purgar el filtro con agua caliente.",Verter el café (cantidad) y hacer pre infusión con el doble del peso en agua. Esperar 30-40 segundos.,Verter el resto del agua hasta alcanzar 210-220 gramos de peso total.,Romper la corteza de café superficial con una cuchara metálica (previamente caliente) al llegar a los 2 minutos.,"Introducir el filtro, se debe introducir un dedo por debajo de la superficie del café.","Al llegar a los 4 minutos, se baja el filtro y el café está listo para ser servido.",,,,,,,,,,,,,,,789b3603-5bac-4a97-9afa-9a57a4cf42ff,"{""metric"":{""cuantity"":17,""units"":""gr""}}",2c8c89ed-3f0d-4a1d-a6a4-36c1f2c3fc3d,"{""metric"":{""cuantity"":""0.210"",""units"":""li""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prensa francesa,
fef3ffe8-e787-4acf-a3e0-9f288aeb2247,f2a90bbe-1ca3-4537-9747-171066130ca6,"{""porcion"":1,""cantidad"":260,""unidades"":""ml""}","{""vIB"":3781,""pIB"":0.53,""vCMP"":2036,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":6282}",Taza alta cóncava beige.,Alejandro,Melisa,"Antes de agregar el café a la canasta del portafiltros, el portafiltros debe estar limpio y seco.","Al tampear, adoptar una postura óptima, con la muñeca recta y el codo formando 90 grados.",La caída del espresso debe asemejarse a una cola de ratón.,"La crema debe ser sedosa, ligera y brillante, con sabores balanceados y aroma suave y dulce.",,,,,,,2025-01-16,Extraer el espresso doble en la taza grande.,"Texturizar con poco aire 160 ml de leche, manteniendo muy homogénea la leche.",Mantener homogénea la leche y el café durante el vertido. Arte latte opcional.,,,,,,,,,,,,,,,,,,789b3603-5bac-4a97-9afa-9a57a4cf42ff,"{""metric"":{""cuantity"":""14"",""units"":""gr""}}",7b9e1e0b-d5d4-4853-8142-44b520be00c2,"{""metric"":{""cuantity"":""240"",""units"":""ml""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latte,
ffaf45b8-2d47-4a27-ab46-14787858c8a4,05b20215-537d-44b9-81b2-2c6608d528ad,"{""porcion"":""1"",""cantidad"":""1"",""unidades"":""un""}","{""vIB"":2848,""pIB"":0.53,""vCMP"":1534,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":4732}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-16,,,,,,,,,,,,,,,,,,,,,818e1345-bc56-4211-b881-9c847d5040d5,"{""metric"":{""cuantity"":""1"",""units"":""srv""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adicion Aguacate,
